#,MLS,Stat,Type,Address,State,List/Sell $,Bths,SF,Stat Date,Area,City,CDOM,Bds
52,1551481,S,RESI,2271 14th Ave W,WA,"$768,000",2.5,"1,620",02/01/2020,700,Seattle,,3
53,1550933,S,RESI,1945 31st Ave W,WA,"$1,150,000",1.75,"2,640",02/01/2020,700,Seattle,3.0,4
54,1560938,S-UL,RESI,1900 9th Ave W,WA,"$1,500,000",2.75,"3,664",02/03/2020,700,Seattle,,4
55,1555001,S,RESI,3255 W Commodore Wy,WA,"$929,000",2.25,"1,541",02/03/2020,700,Seattle,10.0,3
56,1540961,S,RESI,2409 2nd Ave N,WA,"$1,040,000",2.25,"3,180",02/03/2020,700,Seattle,38.0,5
57,1551260,S,RESI,4241 28th Ave W,WA,"$779,000",2.0,"1,400",02/03/2020,700,Seattle,7.0,3
58,1544383,S,RESI,2828 23rd Ave W,WA,"$730,500",1.75,"2,240",02/04/2020,700,Seattle,20.0,3
59,1513037,S,COND,1234 Taylor Ave N #401,WA,"$705,000",1.75,"1,342",02/04/2020,700,Seattle,178.0,3
60,1527344,S,COND,2244 13th Ave W #311,WA,"$260,000",1.0,546,02/04/2020,700,Seattle,92.0,1
61,1529251,S,COND,941 W McGraw St #45,WA,"$1,100,820",3.25,"1,595",02/05/2020,700,Seattle,249.0,3
62,1527677,S,RESI,2139 7th Ave W,WA,"$1,450,000",3.25,"2,505",02/05/2020,700,Seattle,83.0,3
63,1537579,S,COND,3608 14th Avenue W #101,WA,"$360,000",1.0,660,02/05/2020,700,Seattle,73.0,1
64,1554560,S,COND,3722 27TH Place W #302,WA,"$355,000",1.0,746,02/05/2020,700,Seattle,4.0,1
65,1546107,S,COND,762 Hayes St #28,WA,"$470,000",1.0,911,02/05/2020,700,Seattle,22.0,2
66,1541193,S,RESI,3257 W Commodore Wy,WA,"$950,000",2.25,"1,667",02/06/2020,700,Seattle,35.0,3
67,1550325,S,RESI,2273 14th Ave W,WA,"$795,000",2.5,"1,620",02/08/2020,700,Seattle,,3
68,1534599,S,COND,3406 W Government Wy #2,WA,"$445,000",2.0,950,02/08/2020,700,Seattle,75.0,2
69,1550451,S,RESI,1302 W Newton St,WA,"$794,950",1.75,"1,439",02/10/2020,700,Seattle,3.0,2
70,1550452,S,RESI,2001 13th Ave W,WA,"$689,950",1.75,"1,366",02/10/2020,700,Seattle,6.0,2
71,1541052,S,COND,519 W Roy St #316,WA,"$275,000",1.0,459,02/10/2020,700,Seattle,69.0,0
72,1524099,S,RESI,3017 23rd Ave W,WA,"$675,000",1.75,"1,430",02/11/2020,700,Seattle,100.0,3
73,1516411,S,RESI,1235 3rd Ave N,WA,"$1,260,000",2.0,"3,100",02/12/2020,700,Seattle,237.0,4
74,1553259,S,RESI,2005 Dexter Ave N #A,WA,"$749,000",1.75,"1,212",02/12/2020,700,Seattle,1.0,2
75,1534504,S,RESI,1822 11th Ave W #B,WA,"$776,000",2.25,"1,412",02/12/2020,700,Seattle,80.0,3
