#,MLS,Stat,Type,Address,State,List/Sell $,Bths,SF,Stat Date,Area,City,CDOM,Bds
459923755,S,RESI,366,Prospect St,WA,"$1,850,000",3.25,"3,580",06/09/2016,700,Seattle,18.0,4
460938681,S,RESI,2300,W Bertona St,WA,"$780,800",3.25,"2,000",06/09/2016,700,Seattle,7.0,4
461957745,S-UL,RESI,1611,11th Ave W,WA,"$1,450,000",3.75,"3,490",06/09/2016,700,Seattle,,5
462920826,S,RESI,3010,21st Ave W #B,WA,"$615,000",3.25,"1,650",06/09/2016,700,Seattle,26.0,3
463942113,S,RESI,2506,Warren Ave N,WA,"$1,025,000",1.5,"2,800",06/09/2016,700,Seattle,7.0,4
464905063,S,RESI,1413,3rd Ave W,WA,"$1,335,000",3.5,"3,100",06/10/2016,700,Seattle,10.0,3
465937530,S,RESI,3027,35th Ave W,WA,"$711,000",1.75,"1,130",06/10/2016,700,Seattle,9.0,3
466926003,S,RESI,3815,A 12th Ave W,WA,"$666,500",3.0,"1,760",06/10/2016,700,Seattle,27.0,3
467943666,S,COND,3505,W Government Wy #304,WA,"$345,000",1.75,970,06/10/2016,700,Seattle,8.0,2
468929231,S,RESI,826,W Fulton St,WA,"$1,050,000",2.25,"2,640",06/11/2016,700,Seattle,9.0,4
469936777,S,RESI,3643,40th Ave W,WA,"$717,000",2.0,"1,960",06/12/2016,700,Seattle,7.0,5
470946976,S,COND,123,Queen Anne Ave N #405,WA,"$222,000",1.0,370,06/13/2016,700,Seattle,9.0,0
471945778,S,RESI,4232,34th Ave W,WA,"$725,000",2.0,"1,910",06/13/2016,700,Seattle,6.0,3
472938638,S,RESI,2802,29th Ave W,WA,"$835,000",2.75,"2,280",06/13/2016,700,Seattle,7.0,4
473908272,S,RESI,458,Crockett St,WA,"$1,150,000",2.0,"2,440",06/13/2016,700,Seattle,11.0,4
474940337,S,COND,601,W Mercer Place #204,WA,"$462,000",1.5,838,06/13/2016,700,Seattle,7.0,2
475946793,S,RESI,1916,4th Ave W,WA,"$1,085,000",2.75,"2,750",06/13/2016,700,Seattle,6.0,3
476937152,S,RESI,2506,1st Ave W,WA,"$855,000",2.0,"1,790",06/13/2016,700,Seattle,8.0,2
477928404,S,RESI,1712,3rd Ave N,WA,"$2,150,000",3.5,"3,890",06/14/2016,700,Seattle,6.0,4
478936985,S,COND,410,W Roy St #E106,WA,"$513,420",2.0,"1,071",06/14/2016,700,Seattle,14.0,2
479935564,S,RESI,4415,29th Ave W,WA,"$615,000",1.5,"1,500",06/15/2016,700,Seattle,8.0,1
480942478,S,RESI,638,4th Ave W,WA,"$835,000",1.75,"1,410",06/16/2016,700,Seattle,8.0,2
481945323,S,RESI,1916,2nd Ave N,WA,"$1,782,600",3.0,"3,050",06/16/2016,700,Seattle,8.0,4
482931967,S,COND,701,1st Ave N #306,WA,"$299,950",1.0,553,06/17/2016,700,Seattle,13.0,0
483931574,S,COND,511,W Mercer Place #104,WA,"$572,500",1.75,"1,181",06/17/2016,700,Seattle,16.0,2
484916698,S,RESI,367,Highland Dr,WA,"$1,610,000",2.5,"2,261",06/17/2016,700,Seattle,8.0,3
485928530,S,COND,559,McGraw St #103,WA,"$280,000",1.0,757,06/17/2016,700,Seattle,59.0,1
486963060,S-UL,RESI,2012,BIGELOW Ave N,WA,"$600,000",1.0,"2,250",06/17/2016,700,Seattle,,3
487937255,S,RESI,1110,3rd Ave N,WA,"$2,500,000",2.5,"3,448",06/17/2016,700,Seattle,14.0,3
488931000,S,COND,501,Roy St #T310,WA,"$385,000",1.0,626,06/17/2016,700,Seattle,8.0,1
489927061,S,COND,2530,15th Ave W #504,WA,"$312,000",1.75,953,06/18/2016,700,Seattle,6.0,2
490906082,S,COND,3030,14th Ave W #301,WA,"$455,000",1.75,"1,029",06/18/2016,700,Seattle,5.0,2
